filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
8341,3.8333333333333335,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8804,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8838,4.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26350,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
26578,4.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
27721,3.6666666666666665,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3
31522,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
39292,3.775,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
44937,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
48698,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
50274,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10
52967,3.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
55069,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
55444,4.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
55814,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
57147,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
58103,3.4166666666666665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
58154,3.7857142857142856,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10
6303,3.625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7001,3.75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2318,4.125,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7669,3.555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39446,2.8076923076923075,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55577,3.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
63436,3.1666666666666665,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
72129,3.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
81535,4.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
20,2.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2792,3.1842105263157894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,3.321428571428572,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1189,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3197,2.8571428571428568,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3266,4.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3425,3.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3576,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4887,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6059,3.3529411764705883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6952,3.111111111111111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,4.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
69654,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
75395,3.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
78266,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
78349,3.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
80363,3.1428571428571432,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5
80831,3.8571428571428568,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
81417,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
82041,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
84189,3.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
84601,3.333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
85397,3.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
90405,3.3928571428571432,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
90469,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
91974,3.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5
93297,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
96691,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9
96917,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
98361,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
100810,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
103075,3.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
103688,4.214285714285714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2381,2.142857142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2383,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2384,2.7758620689655173,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4386,2.8181818181818183,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4989,2.9444444444444446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5065,3.0769230769230766,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5094,1.7857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5106,2.071428571428572,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5296,2.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5414,2.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5803,2.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5874,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5900,2.5625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6006,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6014,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6249,2.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6338,2.333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6484,2.9285714285714284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6536,3.6666666666666665,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6550,2.9615384615384617,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6566,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6586,3.09375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6593,3.208333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6686,2.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6687,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6702,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6750,2.833333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6752,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6764,3.147058823529412,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6886,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6887,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6946,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6949,3.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
6958,2.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7142,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3155,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27397,4.25,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
55442,4.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
58303,3.333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
14,3.8333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,3.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
287,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
299,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
326,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
369,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
691,3.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
722,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,3.7083333333333335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
948,3.9166666666666665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
971,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1091,2.5476190476190474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,4.090909090909091,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1132,4.0625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,3.1153846153846154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1187,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,3.1666666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1194,3.590909090909092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1286,3.071428571428572,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1290,3.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1295,3.227272727272727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,3.7058823529411766,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1305,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1395,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1414,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1140,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1519,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1596,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1624,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1683,4.416666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1694,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1730,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72356,4.375,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
74553,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
3910,3.975,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6464,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7312,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26974,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
74795,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5
83177,1.1666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
901,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
905,4.321428571428571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
918,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
936,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
945,4.071428571428571,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
946,2.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
947,3.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
950,3.8571428571428568,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3061,3.625,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3097,3.6666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3315,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3599,3.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3604,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3606,3.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3991,2.7777777777777777,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4300,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4899,2.1875,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5092,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5480,2.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5529,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5621,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6271,2.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6402,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6604,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6650,3.333333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6783,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7067,3.25,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
7209,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7297,3.6666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7381,3.1428571428571432,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8238,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8372,2.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8814,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8978,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25887,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
26183,4.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3
26184,3.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
26265,4.5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
26429,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
26645,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
27619,4.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3
27826,4.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
31851,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
31925,4.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
32060,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
32243,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
32596,3.071428571428572,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
33090,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
33830,3.1666666666666665,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
34312,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
34332,2.9166666666666665,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
35807,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
37384,3.2692307692307687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
37444,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
40339,2.2857142857142856,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,3
40962,3.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
41828,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
42013,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
42725,2.571428571428572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
42761,4.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
44773,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
44777,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10
44851,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
46105,4.5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10
47725,3.5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,10
47736,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
48520,2.833333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
48649,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10
48982,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
49013,2.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
49735,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
50613,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
50999,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
51167,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
51575,2.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10
53280,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
53355,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10
53578,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
55269,3.4285714285714284,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10
58291,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
60289,3.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10
60737,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10
62008,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10
64116,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
65588,2.5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,10
66798,2.75,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10
66943,4.25,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
67888,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
69211,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
69304,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5
69469,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
69720,4.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
70697,3.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5
72178,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
72624,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
72692,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
72701,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5
73015,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
73042,2.6666666666666665,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5
73160,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
73822,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
74342,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
74683,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
74698,2.1666666666666665,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
76143,4.5,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5
76301,4.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
77688,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
78142,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
78620,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
79684,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
79897,5.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5
80727,3.25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
81087,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
81537,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
82854,1.8333333333333333,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5
83910,2.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
83969,5.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5
84246,4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
84512,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
84944,3.6176470588235294,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,5
85295,5.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5
85881,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
86059,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
86298,3.125,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5
87834,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
88069,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
88746,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
88785,2.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
88812,2.6666666666666665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
89898,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5
90717,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
91355,5.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5
91386,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5
91666,4.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5
92643,4.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
93006,4.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
93022,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
94661,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
95633,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
