,filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
4704,99112,3.4166666666666665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
4705,103984,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
4706,108689,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,9
4707,109846,3.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,9
4708,110718,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4709,110730,2.2857142857142856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9
4710,112868,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
4711,114184,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4712,114795,3.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9
4713,117533,3.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4714,117887,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4715,120635,2.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
4716,127184,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
4717,128488,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
4718,130578,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
4719,131023,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4720,131714,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
4721,135532,3.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6
4722,136562,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
4723,136666,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4724,138210,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
4725,141004,3.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
4726,165551,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4727,52319,3.571428571428572,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,10
4728,70599,3.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5
4729,71530,3.0357142857142856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
4730,77866,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,5
4731,95088,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
4732,96737,3.7142857142857135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
4733,97306,3.466666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4734,112515,4.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4735,115122,4.833333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4736,121231,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4737,144976,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
4738,69306,3.1666666666666665,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4739,81782,3.3571428571428568,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
4740,112171,3.2777777777777777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
4741,143458,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
4742,501,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4743,1844,3.875,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4744,3342,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
4745,4082,3.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
4746,4738,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
4747,4864,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
4748,5088,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4749,6902,4.0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,7
4750,7008,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4751,7265,3.7307692307692313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4752,8254,4.25,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,7
4753,26681,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
4754,27022,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
4755,27482,3.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
4756,33201,4.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
4757,40148,3.3571428571428568,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4758,43836,2.8571428571428568,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10
4759,45440,3.333333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
4760,50842,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
4761,55278,4.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10
4762,58301,4.375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
4763,63276,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
4764,65130,3.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10
4765,65642,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
4766,67695,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10
4767,69516,2.75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4768,71304,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4769,71429,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
4770,71520,2.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
4771,73488,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
4772,75985,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
4773,78218,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4774,79553,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
4775,84952,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4776,86721,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
4777,89190,1.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5
4778,90403,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
4779,91470,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
4780,91690,3.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
4781,91947,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
4782,92694,4.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5
4783,93855,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
4784,94931,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
4785,95690,4.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4786,95761,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4787,98607,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9
4788,99437,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
4789,100882,4.75,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,9
4790,101112,3.083333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,9
4791,107630,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4792,110330,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4793,110882,3.8333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4794,112623,3.433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
4795,117466,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9
4796,122890,3.4166666666666665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6
4797,127096,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
4798,130490,2.833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
4799,131749,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4800,131920,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
4801,133217,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
4802,133771,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6
4803,135567,2.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6
4804,139855,3.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6
4805,141408,3.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
4806,142420,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6
4807,142456,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4808,142509,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6
4809,147142,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4810,149144,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
4811,149146,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
4812,149830,4.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
4813,149902,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
4814,151455,2.833333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4815,151695,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
4816,152083,3.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
4817,152091,3.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4818,152284,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6
4819,152970,4.375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
4820,155064,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
4821,156371,4.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
4822,156387,3.8333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4823,158783,2.6666666666666665,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8
4824,159415,3.25,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,8
4825,159717,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4826,160563,3.083333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8
4827,161634,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4828,161966,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4829,162082,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
4830,162578,4.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,8
4831,164881,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
4832,167790,3.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
4833,168266,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4834,1066,4.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7
4835,5159,3.1428571428571432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7
4836,6093,3.375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
4837,37830,3.55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,3
4838,5959,3.2777777777777777,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4839,390,3.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4840,567,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4841,1318,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4842,1554,2.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4843,2729,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4844,3067,3.55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4845,4168,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
4846,5284,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
4847,5508,3.571428571428572,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7
4848,5969,2.5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
4849,5970,3.2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
4850,5992,3.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4851,6251,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4852,6291,3.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4853,6774,3.6875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
4854,7773,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4855,8973,3.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4856,26776,3.8928571428571432,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3
4857,27731,3.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
4858,44694,3.8125,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
4859,48082,3.863636363636364,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,10
4860,393,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7
4861,893,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4862,1422,2.75,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
4863,1483,3.0909090909090913,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4864,2798,1.5833333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4865,3102,3.571428571428572,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
4866,3327,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4867,3812,3.458333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4868,4037,3.8125,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4869,4066,2.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
4870,4467,3.7692307692307687,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7
4871,4553,3.7222222222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
4872,4613,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
4873,4634,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
4874,4812,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
4875,132,2.833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4876,188,3.458333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
4877,1949,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4878,2330,4.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4879,2940,4.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7
4880,3679,3.75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4881,5177,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4882,5385,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4883,6986,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7
4884,6987,3.8571428571428568,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
4885,7171,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4886,7762,3.625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4887,26084,3.9,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
4888,2582,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
4889,2924,4.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
4890,59103,3.8333333333333335,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,10
4891,8640,2.9615384615384617,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,7
4892,373,3.636363636363636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4893,1344,3.9642857142857135,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4894,1401,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4895,1465,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4896,1661,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4897,1727,3.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4898,1950,4.181818181818182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
4899,1957,4.038461538461538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4900,2070,3.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7
4901,2077,3.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4902,2344,3.25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7
4903,2561,2.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4904,2590,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4905,2682,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4906,2775,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4907,2819,3.75,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7
4908,2889,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
4909,2996,3.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4910,3011,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4911,3055,3.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4912,3093,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
4913,3117,3.875,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7
4914,3185,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4915,3372,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
4916,3557,2.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4917,3597,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4918,3684,3.071428571428572,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4919,3737,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
4920,3873,3.1428571428571432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
4921,3906,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4922,3983,4.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4923,3985,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
4924,3998,3.0416666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4925,4031,2.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7
4926,4035,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7
4927,4042,3.375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,7
4928,4056,3.2857142857142856,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
4929,4167,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4930,4187,3.8333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4931,4225,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4932,4234,3.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4933,4243,4.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
4934,4259,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4935,4265,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
4936,4337,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7
4937,4339,3.75,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,7
4938,4368,2.363636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4939,4534,2.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7
4940,4535,3.375,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7
4941,4703,3.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4942,4719,2.625,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,7
4943,4727,3.125,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7
4944,4736,2.6666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
4945,4795,3.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,7
4946,4799,3.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7
4947,4822,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4948,4836,3.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4949,4857,3.8125,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
4950,4866,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
4951,4921,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7
4952,4991,3.333333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7
4953,5016,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4954,5102,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
4955,5107,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
4956,5187,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4957,5256,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4958,5282,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4959,5338,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4960,5357,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4961,5358,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4962,5435,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
4963,5506,3.333333333333333,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7
4964,5563,2.833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4965,5611,2.75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7
4966,5699,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
4967,5873,3.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4968,5879,1.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7
4969,5899,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7
4970,5947,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4971,6185,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4972,6213,2.642857142857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4973,6246,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4974,6279,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
